Province,EMIS,Centre Name,Exam Number,Type of Achievement,Subj Code 1,Subj Name 1,Subj Code 2,Subj Name 2,Subj Code 3,Subj Name 3,Subj Code 4,Subj Name 4,Subj Code 5,Subj Name 5,Subj Code 6,Subj Name 6,Subj Code 7,Subj Name 7,Subj Code 8,Subj Name 8
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780127,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780128,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780129,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780130,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780132,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780133,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780134,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780135,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780136,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780137,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780138,Admission to Bachelor Degree,LIFE,Life Orientation,BSTD,Business Studies,TRSM,Tourism,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780139,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780140,Admission to Bachelor Degree,SETHL,Setswana Home Language,ENGFA,English First Additional,LIFE,Life Orientation,GEOG,Geography,LFSC,Life Sciences,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780141,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780142,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780143,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780144,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780145,Admission to Bachelor Degree,TRSM,Tourism,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780146,Admission to Bachelor Degree,SETHL,Setswana Home Language,TRSM,Tourism,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780147,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780148,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780149,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780150,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780151,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780152,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780153,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780154,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780155,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780156,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780158,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780159,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9444278,ZEERUST COMBINED SCHOOL,9254442780160,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040002,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040003,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040004,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040005,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040006,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040007,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040008,Admission to Diploma,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040009,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040011,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040012,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040013,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040015,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040016,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040021,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040022,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040023,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040024,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040025,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040026,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040028,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040029,Admission to Diploma,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040030,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040031,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040033,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040034,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040035,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040036,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040037,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040038,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040039,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040040,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040042,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040043,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040044,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040046,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040047,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454004,BADIBANA HIGH SCHOOL,9254540040048,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060001,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060002,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060005,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060006,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060007,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060008,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060009,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060010,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060011,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060012,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060013,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060014,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060015,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060017,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060018,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060019,Admission to Bachelor Degree,SETHL,Setswana Home Language,BSTD,Business Studies,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060021,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060023,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060024,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060025,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060026,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060027,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060028,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060029,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060031,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060032,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060034,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060035,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060036,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060037,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060038,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060039,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060040,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060041,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060042,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060043,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060044,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060045,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060046,Admission to Bachelor Degree,SETHL,Setswana Home Language,ENGFA,English First Additional,LIFE,Life Orientation,BSTD,Business Studies,LFSC,Life Sciences,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060047,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060048,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060049,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060050,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060051,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060052,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454006,BAKOLOBENG JUNIOR SECONDARY SCHOOL,9254540060053,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480001,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480002,Admission to Bachelor Degree,SETHL,Setswana Home Language,LIFE,Life Orientation,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480003,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480005,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480007,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480008,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480009,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480011,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480012,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480014,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480015,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480018,Admission to Bachelor Degree,SETHL,Setswana Home Language,LIFE,Life Orientation,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480019,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480020,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480021,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480024,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480025,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480026,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480029,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480030,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480031,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480032,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480033,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480034,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480035,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480037,Admission to Bachelor Degree,ENGFA,English First Additional,LIFE,Life Orientation,GEOG,Geography,LFSC,Life Sciences,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480038,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480039,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480040,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480041,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9454048,GA-KHUNWANA HIGH SCHOOL,9254540480042,Admission to Higher Certificate,,,,,,,,,,,,,,,,
